0.0,0.0
0.001,0.15076073067973816
0.002,0.3013072221117309
0.003,0.4514255394939267
0.004,0.6009023564830283
0.005,0.7495252583428985
0.006,0.8970830437975247
0.007,1.0433660251595878
0.008,1.1881663263081397
0.009000000000000001,1.3312781780919467
0.01,1.472498210738712
0.011,1.6116257428546505
0.012,1.7484630666037315
0.013000000000000001,1.8828157286613303
0.014,2.014492806543043
0.015,2.1433071799159866
0.016,2.269075796507026
0.017,2.3916199322300753
0.018000000000000002,2.5107654451628023
0.019,2.6263430230118257
0.02,2.738188423714755
0.021,2.8461427088371414
0.022,2.9500524694326953
0.023,3.0497700440457916
0.024,3.1451537285464757
0.025,3.23606797749979
0.026000000000000002,3.3223835967832507
0.027,3.4039779271787673
0.028,3.4807350186781028
0.029,3.552545795254178
0.03,3.6193082098640783
0.031,3.680927389463481
0.032,3.737315769826448
0.033,3.7883932199789774
0.034,3.8340871560695033
0.035,3.8743326445145243
0.036000000000000004,3.909072494272774
0.037,3.9382573381168213
0.038,3.9618457027866048
0.039,3.9798040679252007
0.04,3.9921069137130862
0.041,3.9987367571331998
0.042,3.9996841768152644
0.043000000000000003,3.99494782642407
0.044,3.98453443657269
0.045,3.9684588052579115
0.046,3.946743776831472
0.047,3.9194202095369874
0.048,3.886526931658696
0.049,3.8481106863443433
0.05,3.8042260651806146
0.051000000000000004,3.7549354306154963
0.052000000000000005,3.700308827337832
0.053,3.640423882739983
0.054,3.5753656966050555
0.055,3.505226720175455
0.056,3.430106624774609
0.057,3.350112160168567
0.058,3.265357002868736
0.059000000000000004,3.175961594591341
0.06,3.082052971103157
0.061,2.983764581696729
0.062,2.881236099551628
0.063,2.7746132232512197
0.064,2.6640474697370067
0.065,2.5496959589947594
0.066,2.431721190778421
0.067,2.3102908136890705
0.068,2.185577386937077
0.069,2.0577581351260252
0.07,1.9270146964068608
0.07100000000000001,1.7935328643601276
0.07200000000000001,1.6575023239731355
0.073,1.5191163820872056
0.074,1.3785716926980698
0.075,1.23606797749979
0.076,1.0918077420693018
0.077,0.9459959880949002
0.078,0.7988399220576282
0.079,0.6505486607795351
0.08,0.5013329342572164
0.081,0.3514047862029726
0.082,0.20097727271907864
0.083,0.05026415953340957
0.084,-0.10052038177335028
0.085,-0.2511620781172534
0.08600000000000001,-0.4014468594048607
0.08700000000000001,-0.5511611627385529
0.088,-0.7000922359011026
0.089,-0.8480284396882182
0.09,-0.9947595486594183
0.091,-1.140077049879903
0.092,-1.283774439228838
0.093,-1.4256475148530023
0.094,-1.5654946673488086
0.095,-1.7031171662602906
0.096,-1.838319442485951
0.097,-1.9709093661931656
